
==========================================
实验2: 关闭门控融合 (--no_gated_fusion)
==========================================
====== Params Pre-analysis =======
args:  Namespace(audio_feature='chinese-hubert-large-UTT', batch_size=32, contrastive_temperature=0.07, contrastive_weight=0.1, cross_kl_weight=0.01, dataset='MER2023', debug=False, dropout=0.35, e2e_dim=None, e2e_name=None, early_stopping_patience=30, epochs=100, feat_scale=1, feat_type='utt', focal_gamma=2.0, fusion_temperature=1.0, gate_alpha=0.5, gpu=0, grad_clip=1.0, hidden_dim=128, hyper_path=None, kl_weight=0.01, l2=5e-05, label_smoothing=0.1, lr=0.0005, lr_adjust='case1', lr_factor=0.5, lr_patience=10, modality_dropout=0.15, modality_dropout_warmup=20, model='attention_robust_v4', n_classes=None, num_attention_heads=4, num_workers=0, print_iters=100000000.0, recon_weight=0.1, save_iters=100000000.0, save_root='./saved-trimodal', savemodel=False, test_dataset=None, text_feature='Baichuan-13B-Base-UTT', train_dataset=None, use_contrastive=True, use_gated_fusion=False, use_modality_dropout=True, use_proxy_attention=True, use_vae=True, video_feature='clip-vit-large-patch14-UTT')
====== Reading Data =======
train: sample number 3373
audio feature root: /root/autodl-tmp/MERTools-master/MERBench/dataset/mer2023-dataset-process/features/chinese-hubert-large-UTT
  0%|          | 0/3373 [00:00<?, ?it/s] 41%|████      | 1376/3373 [00:00<00:00, 13730.49it/s] 82%|████████▏ | 2750/3373 [00:00<00:00, 10684.48it/s]100%|██████████| 3373/3373 [00:00<00:00, 11057.99it/s]
Input feature chinese-hubert-large-UTT ===> dim is (1, 1024)
  0%|          | 0/3373 [00:00<?, ?it/s] 31%|███       | 1035/3373 [00:00<00:00, 10232.42it/s] 61%|██████    | 2059/3373 [00:00<00:00, 9157.56it/s]  88%|████████▊ | 2982/3373 [00:00<00:00, 8569.09it/s]100%|██████████| 3373/3373 [00:00<00:00, 8467.69it/s]
Input feature Baichuan-13B-Base-UTT ===> dim is (1, 5120)
  0%|          | 0/3373 [00:00<?, ?it/s] 40%|████      | 1358/3373 [00:00<00:00, 13443.82it/s] 81%|████████  | 2721/3373 [00:00<00:00, 13502.35it/s]100%|██████████| 3373/3373 [00:00<00:00, 14129.58it/s]
Input feature clip-vit-large-patch14-UTT ===> dim is (1, 768)
test1: sample number 411
audio feature root: /root/autodl-tmp/MERTools-master/MERBench/dataset/mer2023-dataset-process/features/chinese-hubert-large-UTT
  0%|          | 0/411 [00:00<?, ?it/s]100%|██████████| 411/411 [00:00<00:00, 9317.15it/s]
Input feature chinese-hubert-large-UTT ===> dim is (1, 1024)
  0%|          | 0/411 [00:00<?, ?it/s]100%|██████████| 411/411 [00:00<00:00, 11869.20it/s]
Input feature Baichuan-13B-Base-UTT ===> dim is (1, 5120)
  0%|          | 0/411 [00:00<?, ?it/s]100%|██████████| 411/411 [00:00<00:00, 19597.55it/s]
Input feature clip-vit-large-patch14-UTT ===> dim is (1, 768)
test2: sample number 412
audio feature root: /root/autodl-tmp/MERTools-master/MERBench/dataset/mer2023-dataset-process/features/chinese-hubert-large-UTT
  0%|          | 0/412 [00:00<?, ?it/s]100%|██████████| 412/412 [00:00<00:00, 14661.17it/s]
Input feature chinese-hubert-large-UTT ===> dim is (1, 1024)
  0%|          | 0/412 [00:00<?, ?it/s]100%|██████████| 412/412 [00:00<00:00, 13434.19it/s]
Input feature Baichuan-13B-Base-UTT ===> dim is (1, 5120)
  0%|          | 0/412 [00:00<?, ?it/s]100%|██████████| 412/412 [00:00<00:00, 16487.48it/s]
Input feature clip-vit-large-patch14-UTT ===> dim is (1, 768)
test3: sample number 834
audio feature root: /root/autodl-tmp/MERTools-master/MERBench/dataset/mer2023-dataset-process/features/chinese-hubert-large-UTT
  0%|          | 0/834 [00:00<?, ?it/s]100%|██████████| 834/834 [00:00<00:00, 15596.45it/s]
Input feature chinese-hubert-large-UTT ===> dim is (1, 1024)
  0%|          | 0/834 [00:00<?, ?it/s]100%|██████████| 834/834 [00:00<00:00, 11188.42it/s]
Input feature Baichuan-13B-Base-UTT ===> dim is (1, 5120)
  0%|          | 0/834 [00:00<?, ?it/s]100%|██████████| 834/834 [00:00<00:00, 15408.55it/s]
Input feature clip-vit-large-patch14-UTT ===> dim is (1, 768)
train&val folder:5; test sets:3
audio dimension: 1024; text dimension: 5120; video dimension: 768
====== Training and Evaluation =======
>>>>> Cross-validation: training on the 1 folder >>>>>
Step1: build model (each folder has its own model)
/root/miniconda3/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
Step2: training (multiple epoches)
epoch:1; metric:emoval; train:-0.0907; eval:0.4083; lr:0.000500
epoch:2; metric:emoval; train:0.3334; eval:0.4559; lr:0.000500
epoch:3; metric:emoval; train:0.4171; eval:0.5135; lr:0.000500
epoch:4; metric:emoval; train:0.5189; eval:0.5369; lr:0.000500
epoch:5; metric:emoval; train:0.5543; eval:0.4400; lr:0.000500
epoch:6; metric:emoval; train:0.6013; eval:0.5133; lr:0.000500
epoch:7; metric:emoval; train:0.6166; eval:0.5519; lr:0.000500
epoch:8; metric:emoval; train:0.6457; eval:0.5463; lr:0.000500
epoch:9; metric:emoval; train:0.6613; eval:0.5743; lr:0.000500
epoch:10; metric:emoval; train:0.6815; eval:0.5618; lr:0.000500
epoch:11; metric:emoval; train:0.6976; eval:0.5891; lr:0.000500
epoch:12; metric:emoval; train:0.7029; eval:0.4524; lr:0.000500
epoch:13; metric:emoval; train:0.7207; eval:0.5504; lr:0.000500
epoch:14; metric:emoval; train:0.7233; eval:0.5157; lr:0.000500
epoch:15; metric:emoval; train:0.7306; eval:0.5365; lr:0.000500
epoch:16; metric:emoval; train:0.7293; eval:0.5948; lr:0.000500
epoch:17; metric:emoval; train:0.7473; eval:0.5418; lr:0.000500
epoch:18; metric:emoval; train:0.7371; eval:0.6191; lr:0.000500
epoch:19; metric:emoval; train:0.7660; eval:0.5287; lr:0.000500
epoch:20; metric:emoval; train:0.7796; eval:0.5522; lr:0.000500
epoch:21; metric:emoval; train:0.7708; eval:0.5951; lr:0.000500
epoch:22; metric:emoval; train:0.7730; eval:0.5720; lr:0.000500
epoch:23; metric:emoval; train:0.7776; eval:0.5257; lr:0.000500
epoch:24; metric:emoval; train:0.7326; eval:0.5784; lr:0.000500
epoch:25; metric:emoval; train:0.7463; eval:0.6098; lr:0.000500
epoch:26; metric:emoval; train:0.7776; eval:0.5580; lr:0.000500
epoch:27; metric:emoval; train:0.7567; eval:0.5594; lr:0.000500
epoch:28; metric:emoval; train:0.7753; eval:0.5871; lr:0.000500
epoch:29; metric:emoval; train:0.7607; eval:0.5950; lr:0.000250
epoch:30; metric:emoval; train:0.7967; eval:0.6000; lr:0.000250
epoch:31; metric:emoval; train:0.8112; eval:0.5877; lr:0.000250
epoch:32; metric:emoval; train:0.7994; eval:0.6024; lr:0.000250
epoch:33; metric:emoval; train:0.8210; eval:0.5892; lr:0.000250
epoch:34; metric:emoval; train:0.8118; eval:0.6050; lr:0.000250
epoch:35; metric:emoval; train:0.8058; eval:0.5990; lr:0.000250
epoch:36; metric:emoval; train:0.8057; eval:0.5820; lr:0.000250
epoch:37; metric:emoval; train:0.7910; eval:0.6049; lr:0.000250
epoch:38; metric:emoval; train:0.8043; eval:0.5873; lr:0.000250
epoch:39; metric:emoval; train:0.8052; eval:0.6182; lr:0.000250
epoch:40; metric:emoval; train:0.7905; eval:0.6258; lr:0.000250
epoch:41; metric:emoval; train:0.7876; eval:0.6058; lr:0.000250
epoch:42; metric:emoval; train:0.7892; eval:0.5797; lr:0.000250
epoch:43; metric:emoval; train:0.8114; eval:0.6137; lr:0.000250
epoch:44; metric:emoval; train:0.8169; eval:0.6101; lr:0.000250
epoch:45; metric:emoval; train:0.7970; eval:0.5606; lr:0.000250
epoch:46; metric:emoval; train:0.8046; eval:0.5857; lr:0.000250
epoch:47; metric:emoval; train:0.7751; eval:0.6028; lr:0.000250
epoch:48; metric:emoval; train:0.8070; eval:0.6315; lr:0.000250
epoch:49; metric:emoval; train:0.8054; eval:0.6046; lr:0.000250
epoch:50; metric:emoval; train:0.7908; eval:0.5824; lr:0.000250
epoch:51; metric:emoval; train:0.8007; eval:0.5981; lr:0.000250
epoch:52; metric:emoval; train:0.7997; eval:0.5964; lr:0.000250
epoch:53; metric:emoval; train:0.8067; eval:0.5984; lr:0.000250
epoch:54; metric:emoval; train:0.8083; eval:0.5860; lr:0.000250
epoch:55; metric:emoval; train:0.8141; eval:0.6087; lr:0.000250
epoch:56; metric:emoval; train:0.8021; eval:0.6095; lr:0.000250
epoch:57; metric:emoval; train:0.8137; eval:0.5953; lr:0.000250
epoch:58; metric:emoval; train:0.7956; eval:0.6216; lr:0.000250
epoch:59; metric:emoval; train:0.8044; eval:0.6036; lr:0.000125
epoch:60; metric:emoval; train:0.8326; eval:0.6199; lr:0.000125
epoch:61; metric:emoval; train:0.8406; eval:0.6172; lr:0.000125
epoch:62; metric:emoval; train:0.8579; eval:0.6274; lr:0.000125
epoch:63; metric:emoval; train:0.8461; eval:0.6347; lr:0.000125
epoch:64; metric:emoval; train:0.8445; eval:0.6204; lr:0.000125
epoch:65; metric:emoval; train:0.8425; eval:0.6399; lr:0.000125
epoch:66; metric:emoval; train:0.8441; eval:0.6320; lr:0.000125
