====== Params Pre-analysis =======
args:  Namespace(audio_feature='chinese-hubert-large-UTT', batch_size=32, contrastive_temperature=0.07, contrastive_weight=0.1, cross_kl_weight=0.01, dataset='MER2023', debug=False, dropout=0.35, e2e_dim=None, e2e_name=None, early_stopping_patience=30, epochs=100, feat_scale=1, feat_type='utt', focal_gamma=2.0, fusion_temperature=1.0, gate_alpha=0.5, gpu=0, grad_clip=1.0, hidden_dim=128, hyper_path=None, kl_weight=0.01, l2=5e-05, label_smoothing=0.1, lr=0.0005, lr_adjust='case1', lr_factor=0.5, lr_patience=10, modality_dropout=0.15, modality_dropout_warmup=20, model='attention_robust_v4', n_classes=None, num_attention_heads=4, num_workers=0, print_iters=100000000.0, recon_weight=0.1, save_iters=100000000.0, save_root='./saved-trimodal', savemodel=False, test_dataset=None, text_feature='Baichuan-13B-Base-UTT', train_dataset=None, use_contrastive=False, use_gated_fusion=False, use_modality_dropout=True, use_proxy_attention=True, use_vae=True, video_feature='clip-vit-large-patch14-UTT')
====== Reading Data =======
train: sample number 3373
audio feature root: /root/autodl-tmp/MERTools-master/MERBench/dataset/mer2023-dataset-process/features/chinese-hubert-large-UTT
  0%|          | 0/3373 [00:00<?, ?it/s] 37%|███▋      | 1251/3373 [00:00<00:00, 12365.55it/s] 74%|███████▍  | 2488/3373 [00:00<00:00, 11458.06it/s]100%|██████████| 3373/3373 [00:00<00:00, 11841.98it/s]
Input feature chinese-hubert-large-UTT ===> dim is (1, 1024)
  0%|          | 0/3373 [00:00<?, ?it/s] 24%|██▍       | 820/3373 [00:00<00:00, 8192.06it/s] 49%|████▊     | 1640/3373 [00:00<00:00, 8154.41it/s] 73%|███████▎  | 2456/3373 [00:00<00:00, 7726.14it/s] 96%|█████████▌| 3232/3373 [00:00<00:00, 6798.19it/s]100%|██████████| 3373/3373 [00:00<00:00, 7192.05it/s]
Input feature Baichuan-13B-Base-UTT ===> dim is (1, 5120)
  0%|          | 0/3373 [00:00<?, ?it/s] 36%|███▋      | 1223/3373 [00:00<00:00, 12093.89it/s] 72%|███████▏  | 2433/3373 [00:00<00:00, 9389.26it/s] 100%|██████████| 3373/3373 [00:00<00:00, 9921.74it/s]
Input feature clip-vit-large-patch14-UTT ===> dim is (1, 768)
test1: sample number 411
audio feature root: /root/autodl-tmp/MERTools-master/MERBench/dataset/mer2023-dataset-process/features/chinese-hubert-large-UTT
  0%|          | 0/411 [00:00<?, ?it/s]100%|██████████| 411/411 [00:00<00:00, 7648.07it/s]
Input feature chinese-hubert-large-UTT ===> dim is (1, 1024)
  0%|          | 0/411 [00:00<?, ?it/s]100%|██████████| 411/411 [00:00<00:00, 10502.69it/s]
Input feature Baichuan-13B-Base-UTT ===> dim is (1, 5120)
  0%|          | 0/411 [00:00<?, ?it/s]100%|██████████| 411/411 [00:00<00:00, 14012.49it/s]
Input feature clip-vit-large-patch14-UTT ===> dim is (1, 768)
test2: sample number 412
audio feature root: /root/autodl-tmp/MERTools-master/MERBench/dataset/mer2023-dataset-process/features/chinese-hubert-large-UTT
  0%|          | 0/412 [00:00<?, ?it/s]100%|██████████| 412/412 [00:00<00:00, 13324.08it/s]
Input feature chinese-hubert-large-UTT ===> dim is (1, 1024)
  0%|          | 0/412 [00:00<?, ?it/s]100%|██████████| 412/412 [00:00<00:00, 9587.94it/s]
Input feature Baichuan-13B-Base-UTT ===> dim is (1, 5120)
  0%|          | 0/412 [00:00<?, ?it/s]100%|██████████| 412/412 [00:00<00:00, 12466.48it/s]
Input feature clip-vit-large-patch14-UTT ===> dim is (1, 768)
test3: sample number 834
audio feature root: /root/autodl-tmp/MERTools-master/MERBench/dataset/mer2023-dataset-process/features/chinese-hubert-large-UTT
  0%|          | 0/834 [00:00<?, ?it/s]100%|██████████| 834/834 [00:00<00:00, 9375.01it/s]
Input feature chinese-hubert-large-UTT ===> dim is (1, 1024)
  0%|          | 0/834 [00:00<?, ?it/s]100%|██████████| 834/834 [00:00<00:00, 8865.83it/s]
Input feature Baichuan-13B-Base-UTT ===> dim is (1, 5120)
  0%|          | 0/834 [00:00<?, ?it/s]100%|██████████| 834/834 [00:00<00:00, 14157.73it/s]
Input feature clip-vit-large-patch14-UTT ===> dim is (1, 768)
train&val folder:5; test sets:3
audio dimension: 1024; text dimension: 5120; video dimension: 768
====== Training and Evaluation =======
>>>>> Cross-validation: training on the 1 folder >>>>>
Step1: build model (each folder has its own model)
/root/miniconda3/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
Step2: training (multiple epoches)
epoch:1; metric:emoval; train:-0.1681; eval:0.2945; lr:0.000500
epoch:2; metric:emoval; train:0.3151; eval:0.4261; lr:0.000500
epoch:3; metric:emoval; train:0.4206; eval:0.4692; lr:0.000500
epoch:4; metric:emoval; train:0.4840; eval:0.4839; lr:0.000500
epoch:5; metric:emoval; train:0.5328; eval:0.4313; lr:0.000500
epoch:6; metric:emoval; train:0.5895; eval:0.4724; lr:0.000500
epoch:7; metric:emoval; train:0.6278; eval:0.5021; lr:0.000500
epoch:8; metric:emoval; train:0.6522; eval:0.5083; lr:0.000500
epoch:9; metric:emoval; train:0.6852; eval:0.5089; lr:0.000500
epoch:10; metric:emoval; train:0.6877; eval:0.4790; lr:0.000500
epoch:11; metric:emoval; train:0.6977; eval:0.5314; lr:0.000500
epoch:12; metric:emoval; train:0.7093; eval:0.5046; lr:0.000500
epoch:13; metric:emoval; train:0.7069; eval:0.4002; lr:0.000500
epoch:14; metric:emoval; train:0.7178; eval:0.5127; lr:0.000500
epoch:15; metric:emoval; train:0.7461; eval:0.4948; lr:0.000500
epoch:16; metric:emoval; train:0.7505; eval:0.4533; lr:0.000500
epoch:17; metric:emoval; train:0.7692; eval:0.4782; lr:0.000500
epoch:18; metric:emoval; train:0.7637; eval:0.5349; lr:0.000500
epoch:19; metric:emoval; train:0.7731; eval:0.5512; lr:0.000500
epoch:20; metric:emoval; train:0.7613; eval:0.5674; lr:0.000500
epoch:21; metric:emoval; train:0.7733; eval:0.4711; lr:0.000500
epoch:22; metric:emoval; train:0.7675; eval:0.5313; lr:0.000500
epoch:23; metric:emoval; train:0.7836; eval:0.5226; lr:0.000500
epoch:24; metric:emoval; train:0.7762; eval:0.4657; lr:0.000500
epoch:25; metric:emoval; train:0.7653; eval:0.5132; lr:0.000500
epoch:26; metric:emoval; train:0.7547; eval:0.5295; lr:0.000500
epoch:27; metric:emoval; train:0.7571; eval:0.5141; lr:0.000500
epoch:28; metric:emoval; train:0.7731; eval:0.5368; lr:0.000500
epoch:29; metric:emoval; train:0.7584; eval:0.5052; lr:0.000500
epoch:30; metric:emoval; train:0.7610; eval:0.4795; lr:0.000500
epoch:31; metric:emoval; train:0.7385; eval:0.5459; lr:0.000250
epoch:32; metric:emoval; train:0.8010; eval:0.5286; lr:0.000250
epoch:33; metric:emoval; train:0.7937; eval:0.5170; lr:0.000250
epoch:34; metric:emoval; train:0.8155; eval:0.5375; lr:0.000250
epoch:35; metric:emoval; train:0.8050; eval:0.5467; lr:0.000250
epoch:36; metric:emoval; train:0.8048; eval:0.5527; lr:0.000250
epoch:37; metric:emoval; train:0.8073; eval:0.5199; lr:0.000250
epoch:38; metric:emoval; train:0.7906; eval:0.5330; lr:0.000250
epoch:39; metric:emoval; train:0.7956; eval:0.5084; lr:0.000250
epoch:40; metric:emoval; train:0.8084; eval:0.5182; lr:0.000250
epoch:41; metric:emoval; train:0.7810; eval:0.5567; lr:0.000250
epoch:42; metric:emoval; train:0.8051; eval:0.4978; lr:0.000125
epoch:43; metric:emoval; train:0.8192; eval:0.5576; lr:0.000125
epoch:44; metric:emoval; train:0.8392; eval:0.5593; lr:0.000125
epoch:45; metric:emoval; train:0.8292; eval:0.5497; lr:0.000125
epoch:46; metric:emoval; train:0.8147; eval:0.5247; lr:0.000125
epoch:47; metric:emoval; train:0.8177; eval:0.5398; lr:0.000125
epoch:48; metric:emoval; train:0.8436; eval:0.5196; lr:0.000125
epoch:49; metric:emoval; train:0.8337; eval:0.5326; lr:0.000125
epoch:50; metric:emoval; train:0.8344; eval:0.5406; lr:0.000125
Early stopping at epoch 50, best epoch: 20
Step3: saving and testing on the 1 folder
>>>>> Finish: training on the 1-th folder, best_index: 19, duration: 139.66452622413635 >>>>>
>>>>> Cross-validation: training on the 2 folder >>>>>
Step1: build model (each folder has its own model)
/root/miniconda3/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
Step2: training (multiple epoches)
epoch:1; metric:emoval; train:-0.0958; eval:0.3202; lr:0.000500
epoch:2; metric:emoval; train:0.2738; eval:0.4771; lr:0.000500
epoch:3; metric:emoval; train:0.4035; eval:0.4871; lr:0.000500
epoch:4; metric:emoval; train:0.4907; eval:0.4671; lr:0.000500
epoch:5; metric:emoval; train:0.5332; eval:0.4970; lr:0.000500
epoch:6; metric:emoval; train:0.5777; eval:0.5313; lr:0.000500
epoch:7; metric:emoval; train:0.6102; eval:0.5177; lr:0.000500
epoch:8; metric:emoval; train:0.6392; eval:0.6022; lr:0.000500
epoch:9; metric:emoval; train:0.6671; eval:0.5638; lr:0.000500
epoch:10; metric:emoval; train:0.6806; eval:0.5458; lr:0.000500
